Date,AMZN Percent Change Rate,APPL Percent Change Rate,Bitcoin Percent Change Rate,DOW Percent Change Rate,Ethereum Percent Change Rate,META Percent Change Rate,Solana Percent Change Rate,MSFT Percent Change Rate,S&P 500 Composite Percent Change Rate,NASDAQ Composite Percent Change Rate,S&P Gold Percent Change Rate,NVDA Percent Change Rate,TSLA Percent Change Rate,Oil Percent Change Rate,XMAG Percent Change Rate,Silver Percent Change Rate
1987-09-21,,,,,,,,,,,,,,99.89071038251366,,
1987-09-22,,,,,,,,,,,,,,101.09409190371991,,
1987-09-23,,,,,,,,,,,,,,100.0,,
1987-09-24,,,,,,,,,,,,,,101.08225108225108,,
1987-09-25,,,,,,,,,,,,,,99.57173447537474,,
1987-09-28,,,,,,,,,,,,,,100.26881720430106,,
1987-09-29,,,,,,,,,,,,,,99.19571045576409,,
1987-09-30,,,,,,,,,,,,,,99.89189189189187,,
1987-10-01,,,,,,,,,,,,,,100.1082251082251,,
1987-10-02,,,,,,,,,,,,,,100.8108108108108,,
1987-10-05,,,,,,,,,,,,,,100.6970509383378,,
1987-10-06,,,,,,,,,,,,,,99.04153354632588,,
1987-10-07,,,,,,,,,,,,,,99.89247311827955,,
1987-10-08,,,,,,,,,,,,,,100.26910656620022,,
1987-10-09,,,,,,,,,,,,,,99.8389694041868,,
1987-10-12,,,,,,,,,,,,,,99.73118279569891,,
1987-10-13,,,,,,,,,,,,,,100.0,,
1987-10-14,,,,,,,,,,,,,,100.70080862533692,,
1987-10-15,,,,,,,,,,,,,,100.0,,
1987-10-16,,,,,,,,,,,,,,101.71306209850106,,
1987-10-19,,,,,,,,,,,,,,100.52631578947368,,
1987-10-20,,,,,,,,,,,,,,98.32460732984292,,
1987-10-21,,,,,,,,,,,,,,100.79872204472842,,
1987-10-22,,,,,,,,,,,,,,101.05652403592184,,
1987-10-23,,,,,,,,,,,,,,99.21589127025617,,
1987-10-26,,,,,,,,,,,,,,98.7881981032666,,
1987-10-27,,,,,,,,,,,,,,100.26666666666668,,
1987-10-28,,,,,,,,,,,,,,100.2659574468085,,
1987-10-29,,,,,,,,,,,,,,99.46949602122017,,
1987-10-30,,,,,,,,,,,,,,100.26666666666668,,
1987-11-02,,,,,,,,,,,,,,99.09574468085106,,
1987-11-03,,,,,,,,,,,,,,98.6580783682233,,
1987-11-04,,,,,,,,,,,,,,97.55168661588684,,
1987-11-05,,,,,,,,,,,,,,99.55382041271614,,
1987-11-06,,,,,,,,,,,,,,100.56022408963584,,
1987-11-09,,,,,,,,,,,,,,97.49303621169916,,
1987-11-10,,,,,,,,,,,,,,101.42857142857142,,
1987-11-11,,,,,,,,,,,,,,100.28169014084509,,
1987-11-12,,,,,,,,,,,,,,100.2808988764045,,
1987-11-13,,,,,,,,,,,,,,99.71988795518207,,
1987-11-16,,,,,,,,,,,,,,99.3258426966292,,
1987-11-17,,,,,,,,,,,,,,98.41628959276018,,
1987-11-18,,,,,,,,,,,,,,98.73563218390804,,
1987-11-19,,,,,,,,,,,,,,101.74621653084984,,
