,Date,MSFT Price,MSFT Percent Change Rate
54,06-23-2016,51.91,101.80427534810745
55,06-24-2016,49.83,95.99306492005394
56,06-27-2016,48.43,97.19044752157335
57,06-28-2016,49.44,102.08548420400578
58,06-29-2016,50.54,102.22491909385114
59,06-30-2016,51.17,101.24653739612188
60,07-01-2016,51.16,99.98045729919875
61,07-05-2016,51.17,100.01954652071932
62,07-06-2016,51.38,100.41039671682628
63,07-07-2016,51.38,100.0
64,07-08-2016,52.3,101.79057999221486
65,07-11-2016,52.59,100.55449330783941
66,07-12-2016,53.21,101.17893135577106
67,07-13-2016,53.51,100.56380379627889
68,07-14-2016,53.74,100.42982620071015
69,07-15-2016,53.7,99.92556754745068
70,07-18-2016,53.96,100.48417132216014
71,07-19-2016,53.09,98.38769458858414
72,07-20-2016,55.91,105.31173478997925
73,07-21-2016,55.8,99.80325523162226
74,07-22-2016,56.57,101.37992831541219
75,07-25-2016,56.73,100.28283542513698
76,07-26-2016,56.76,100.05288207297727
77,07-27-2016,56.19,98.99577167019027
78,07-28-2016,56.21,100.03559352197901
79,07-29-2016,56.68,100.83615015121865
80,08-01-2016,56.58,99.82357092448837
81,08-02-2016,56.58,100.0
82,08-03-2016,56.97,100.68928950159066
83,08-04-2016,57.39,100.73723012111637
84,08-05-2016,57.96,100.9932043910089
85,08-08-2016,58.06,100.17253278122844
86,08-09-2016,58.2,100.2411298656562
87,08-10-2016,58.02,99.69072164948454
88,08-11-2016,58.3,100.48259220958289
89,08-12-2016,57.94,99.38250428816467
90,08-15-2016,58.12,100.31066620642044
91,08-16-2016,57.44,98.83000688231246
92,08-17-2016,57.56,100.20891364902506
93,08-18-2016,57.6,100.06949270326615
94,08-19-2016,57.62,100.0347222222222
95,08-22-2016,57.67,100.08677542519959
96,08-23-2016,57.89,100.38148083925785
97,08-24-2016,57.95,100.10364484366903
98,08-25-2016,58.17,100.37963761863675
99,08-26-2016,58.03,99.75932611311673
100,08-29-2016,58.1,100.12062726176116
101,08-30-2016,57.89,99.63855421686748
102,08-31-2016,57.46,99.25721195370531
103,09-01-2016,57.59,100.22624434389141
104,09-02-2016,57.67,100.13891300573017
105,09-06-2016,57.61,99.89595977111149
106,09-07-2016,57.66,100.08679048776254
107,09-08-2016,57.43,99.60110995490808
108,09-09-2016,56.21,97.87567473445934
109,09-12-2016,57.05,101.49439601494394
110,09-13-2016,56.53,99.08851884312007
111,09-14-2016,56.26,99.52237749867326
112,09-15-2016,57.19,101.65303945965161
113,09-16-2016,57.25,100.10491344640673
114,09-19-2016,56.93,99.4410480349345
115,09-20-2016,56.81,99.78921482522397
116,09-21-2016,57.76,101.67224080267559
117,09-22-2016,57.82,100.1038781163435
118,09-23-2016,57.43,99.32549290902801
119,09-26-2016,56.9,99.07713738464217
120,09-27-2016,57.95,101.84534270650265
121,09-28-2016,58.03,100.13805004314062
122,09-29-2016,57.4,98.91435464414957
123,09-30-2016,57.6,100.34843205574913
124,10-03-2016,57.42,99.6875
125,10-04-2016,57.24,99.68652037617555
126,10-05-2016,57.64,100.69881201956674
127,10-06-2016,57.74,100.17349063150589
128,10-07-2016,57.8,100.10391409767925
129,10-10-2016,58.04,100.41522491349481
130,10-11-2016,57.19,98.5354927636113
131,10-12-2016,57.11,99.86011540479105
132,10-13-2016,56.92,99.66730870250395
133,10-14-2016,57.42,100.87842586085733
134,10-17-2016,57.22,99.65168930686171
135,10-18-2016,57.66,100.76896190143304
136,10-19-2016,57.53,99.77454040929588
137,10-20-2016,57.25,99.51329741004693
138,10-21-2016,59.66,104.20960698689956
139,10-24-2016,61.0,102.24606101240363
140,10-25-2016,60.99,99.98360655737704
141,10-26-2016,60.63,99.40973930152485
142,10-27-2016,60.1,99.12584529111001
143,10-28-2016,59.87,99.61730449251247
144,10-31-2016,59.92,100.08351428094204
145,11-01-2016,59.8,99.79973297730307
146,11-02-2016,59.43,99.38127090301003
147,11-03-2016,59.21,99.62981659094734
148,11-04-2016,58.71,99.155548049316
149,11-07-2016,60.42,102.9126213592233
150,11-08-2016,60.47,100.08275405494868
151,11-09-2016,60.17,99.50388622457417
152,11-10-2016,58.7,97.55692205417984
153,11-11-2016,59.02,100.54514480408858
154,11-14-2016,58.12,98.47509318874957
155,11-15-2016,58.87,101.2904335856848
156,11-16-2016,59.65,101.32495328690334
157,11-17-2016,60.64,101.65968147527242
158,11-18-2016,60.35,99.52176781002639
159,11-21-2016,60.86,100.84507042253522
160,11-22-2016,61.12,100.4272099901413
161,11-23-2016,60.4,98.82198952879581
162,11-25-2016,60.53,100.21523178807948
163,11-28-2016,60.61,100.13216586816453
164,11-29-2016,61.09,100.79194852334598
165,11-30-2016,60.26,98.64134882959567
166,12-01-2016,59.2,98.2409558579489
167,12-02-2016,59.25,100.08445945945945
168,12-05-2016,60.22,101.63713080168777
169,12-06-2016,59.95,99.5516439721023
170,12-07-2016,61.37,102.36864053377815
171,12-08-2016,61.01,99.41339416653088
172,12-09-2016,61.97,101.57351253892806
173,12-12-2016,62.17,100.32273680813297
174,12-13-2016,62.98,101.30287920218754
175,12-14-2016,62.68,99.52365830422357
176,12-15-2016,62.58,99.84045947670708
177,12-16-2016,62.3,99.55257270693511
178,12-19-2016,63.62,102.1187800963082
179,12-20-2016,63.54,99.87425337944043
180,12-21-2016,63.54,100.0
181,12-22-2016,63.55,100.01573811772111
182,12-23-2016,63.24,99.51219512195124
183,12-27-2016,63.28,100.06325110689438
184,12-28-2016,62.99,99.5417193426043
185,12-29-2016,62.9,99.857120177806
186,12-30-2016,62.14,98.79173290937997
187,01-03-2017,62.58,100.7080785323463
188,01-04-2017,62.3,99.55257270693511
189,01-05-2017,62.3,100.0
190,01-06-2017,62.84,100.86677367576245
191,01-09-2017,62.64,99.6817313812858
192,01-10-2017,62.62,99.96807151979566
193,01-11-2017,63.19,100.91025231555413
194,01-12-2017,62.61,99.0821332489318
195,01-13-2017,62.7,100.14374700527074
196,01-17-2017,62.53,99.72886762360447
197,01-18-2017,62.5,99.9520230289461
198,01-19-2017,62.3,99.67999999999999
199,01-20-2017,62.74,100.70626003210275
200,01-23-2017,62.96,100.3506534905961
201,01-24-2017,63.52,100.88945362134689
202,01-25-2017,63.68,100.25188916876573
203,01-26-2017,64.27,100.92650753768844
204,01-27-2017,65.78,102.34946320211608
205,01-30-2017,65.13,99.01185770750988
206,01-31-2017,64.65,99.26301243666515
207,02-01-2017,63.58,98.34493426140757
208,02-02-2017,63.17,99.35514312676943
209,02-03-2017,63.68,100.80734525882539
210,02-06-2017,63.64,99.93718592964824
211,02-07-2017,63.43,99.67001885606537
212,02-08-2017,63.34,99.85811130379946
213,02-09-2017,64.06,101.1367224502684
214,02-10-2017,64.0,99.90633780830471
215,02-13-2017,64.72,101.125
216,02-14-2017,64.57,99.7682323856613
217,02-15-2017,64.53,99.93805172680813
218,02-16-2017,64.52,99.98450333178366
219,02-17-2017,64.62,100.15499070055797
220,02-21-2017,64.49,99.79882389353139
221,02-22-2017,64.36,99.79841835943559
222,02-23-2017,64.62,100.40397762585458
223,02-24-2017,64.62,100.0
224,02-27-2017,64.23,99.39647168059425
225,02-28-2017,63.98,99.61077378172193
226,03-01-2017,64.94,101.50046889653017
227,03-02-2017,64.01,98.56790883892825
228,03-03-2017,64.25,100.37494141540384
229,03-06-2017,64.27,100.03112840466926
230,03-07-2017,64.4,100.20227166640736
231,03-08-2017,64.99,100.91614906832295
232,03-09-2017,64.73,99.59993845206955
233,03-10-2017,64.93,100.30897574540398
234,03-13-2017,64.71,99.66117357153857
235,03-14-2017,64.41,99.53639313861845
236,03-15-2017,64.75,100.52786834342493
237,03-16-2017,64.64,99.83011583011583
238,03-17-2017,64.87,100.35581683168317
239,03-20-2017,64.93,100.09249267766303
240,03-21-2017,64.21,98.89111350685351
241,03-22-2017,65.03,101.2770596480299
242,03-23-2017,64.87,99.75395971090266
243,03-24-2017,64.98,100.16956990904886
244,03-27-2017,65.1,100.18467220683284
245,03-28-2017,65.29,100.29185867895546
246,03-29-2017,65.47,100.2756930617246
247,03-30-2017,65.71,100.36658011302886
248,03-31-2017,65.86,100.22827575711459
249,04-03-2017,65.55,99.52930458548435
250,04-04-2017,65.73,100.2745995423341
251,04-05-2017,65.56,99.74136619504031
252,04-06-2017,65.73,100.25930445393534
253,04-07-2017,65.68,99.92393123383539
254,04-10-2017,65.53,99.77161997563945
255,04-11-2017,65.48,99.92369906912865
256,04-12-2017,65.23,99.61820403176543
257,04-13-2017,64.95,99.57074965506668
258,04-17-2017,65.48,100.81601231716706
259,04-18-2017,65.39,99.86255345143555
260,04-19-2017,65.04,99.46474996176786
261,04-20-2017,65.5,100.70725707257071
262,04-21-2017,66.4,101.37404580152673
263,04-24-2017,67.53,101.70180722891567
264,04-25-2017,67.92,100.57752110173257
265,04-26-2017,67.83,99.86749116607774
266,04-27-2017,68.27,100.64868052484151
267,04-28-2017,68.46,100.27830672330454
268,05-01-2017,69.41,101.38767163307041
269,05-02-2017,69.3,99.84152139461173
270,05-03-2017,69.08,99.68253968253968
271,05-04-2017,68.81,99.60914881297047
272,05-05-2017,69.0,100.2761226565906
273,05-08-2017,68.94,99.91304347826086
274,05-09-2017,69.04,100.14505366985786
275,05-10-2017,69.31,100.39107763615296
276,05-11-2017,68.46,98.77362573943152
277,05-12-2017,68.38,99.88314344142564
278,05-15-2017,68.43,100.07312079555429
279,05-16-2017,69.41,101.43212041502264
280,05-17-2017,67.48,97.21942083273305
281,05-18-2017,67.71,100.3408417308832
282,05-19-2017,67.69,99.97046226554424
283,05-22-2017,68.45,101.12276554882553
284,05-23-2017,68.68,100.33601168736304
285,05-24-2017,68.77,100.1310425160163
286,05-25-2017,69.62,101.23600407154282
287,05-26-2017,69.96,100.48836541223784
288,05-30-2017,70.41,100.64322469982847
289,05-31-2017,69.84,99.19045590115041
290,06-01-2017,70.1,100.37227949599081
291,06-02-2017,71.76,102.36804564907276
292,06-05-2017,72.28,100.72463768115942
293,06-06-2017,72.52,100.33204205866075
294,06-07-2017,72.39,99.82073910645339
295,06-08-2017,71.95,99.39218124050284
296,06-09-2017,70.32,97.73453787352327
297,06-12-2017,69.78,99.23208191126281
298,06-13-2017,70.65,101.24677558039554
299,06-14-2017,70.27,99.46213729653218
300,06-15-2017,69.9,99.47345951330583
301,06-16-2017,70.0,100.14306151645206
302,06-19-2017,70.87,101.24285714285715
303,06-20-2017,69.91,98.64540708339212
304,06-21-2017,70.27,100.51494779001573
305,06-22-2017,70.26,99.9857691760353
306,06-23-2017,71.21,101.35212069456303
307,06-26-2017,70.53,99.0450779384918
308,06-27-2017,69.21,98.12845597618033
309,06-28-2017,69.8,100.85247796561193
310,06-29-2017,68.49,98.12320916905443
311,06-30-2017,68.93,100.64242955175939
312,07-03-2017,68.17,98.89743217757145
313,07-05-2017,69.08,101.33489804899516
314,07-06-2017,68.57,99.26172553561088
315,07-07-2017,69.46,101.29794370716057
316,07-10-2017,69.98,100.74863230636339
317,07-11-2017,69.99,100.01428979708487
318,07-12-2017,71.15,101.65737962566081
319,07-13-2017,71.77,100.87139845397046
320,07-14-2017,72.78,101.40727323394177
321,07-17-2017,73.35,100.78318219291013
322,07-18-2017,73.3,99.93183367416498
323,07-19-2017,73.86,100.76398362892225
324,07-20-2017,74.22,100.48740861088545
325,07-21-2017,73.79,99.42064133656697
326,07-24-2017,73.6,99.74251253557391
327,07-25-2017,74.19,100.80163043478261
328,07-26-2017,74.05,99.81129532281979
329,07-27-2017,73.16,98.7981093855503
330,07-28-2017,73.04,99.83597594313835
331,07-31-2017,72.7,99.53450164293537
332,08-01-2017,72.58,99.83493810178817
333,08-02-2017,72.26,99.55910719206393
334,08-03-2017,72.15,99.84777193468032
335,08-04-2017,72.68,100.73458073458073
336,08-07-2017,72.4,99.6147495872317
337,08-08-2017,72.79,100.53867403314918
338,08-09-2017,72.47,99.56037917296331
339,08-10-2017,71.41,98.53732578998205
340,08-11-2017,72.5,101.52639686318443
341,08-14-2017,73.59,101.50344827586207
342,08-15-2017,73.22,99.49721429542056
343,08-16-2017,73.65,100.58727123736686
344,08-17-2017,72.4,98.30278343516633
345,08-18-2017,72.49,100.12430939226518
346,08-21-2017,72.15,99.53096978893642
347,08-22-2017,73.16,101.3998613998614
348,08-23-2017,72.72,99.39857845817387
349,08-24-2017,72.69,99.95874587458746
350,08-25-2017,72.82,100.17884165634887
351,08-28-2017,72.83,100.01373249107388
352,08-29-2017,73.05,100.30207332143348
353,08-30-2017,74.01,101.3141683778234
354,08-31-2017,74.77,101.02688825834345
355,09-01-2017,73.94,98.8899291159556
356,09-05-2017,73.61,99.55369218285097
357,09-06-2017,73.4,99.71471267490831
358,09-07-2017,74.34,101.28065395095366
359,09-08-2017,73.98,99.51573849878935
360,09-11-2017,74.76,101.05433901054339
361,09-12-2017,74.68,99.89299090422686
362,09-13-2017,75.21,100.70969469737545
363,09-14-2017,74.77,99.41497141337588
364,09-15-2017,75.31,100.7222147920289
365,09-18-2017,75.16,99.80082326384277
366,09-19-2017,75.44,100.37253858435338
367,09-20-2017,74.94,99.33722163308589
368,09-21-2017,74.21,99.02588737656791
369,09-22-2017,74.41,100.26950545748552
370,09-25-2017,73.26,98.4545088025803
371,09-26-2017,73.26,100.0
372,09-27-2017,73.85,100.80535080535078
373,09-28-2017,73.87,100.02708192281654
374,09-29-2017,74.49,100.83931230540138
375,10-02-2017,74.61,100.16109544905356
376,10-03-2017,74.26,99.53089398203994
377,10-04-2017,74.69,100.57904659305143
378,10-05-2017,75.97,101.71375016735841
379,10-06-2017,76.0,100.03948927208108
380,10-09-2017,76.29,100.38157894736844
381,10-10-2017,76.29,100.0
382,10-11-2017,76.42,100.17040241184951
383,10-12-2017,77.12,100.91599057838263
384,10-13-2017,77.49,100.47977178423236
385,10-16-2017,77.65,100.20647825525874
386,10-17-2017,77.59,99.92273019961365
387,10-18-2017,77.61,100.02577651759246
388,10-19-2017,77.91,100.38654812524159
389,10-20-2017,78.81,101.15517905275317
390,10-23-2017,78.83,100.02537749016622
391,10-24-2017,78.86,100.03805657744513
392,10-25-2017,78.63,99.7083439005833
393,10-26-2017,78.76,100.16533129848659
394,10-27-2017,83.81,106.41188420518029
395,10-30-2017,83.89,100.09545400310225
396,10-31-2017,83.18,99.15365359399215
397,11-01-2017,83.18,100.0
398,11-02-2017,84.05,101.04592450108198
399,11-03-2017,84.14,100.10707911957168
400,11-06-2017,84.47,100.39220347040647
401,11-07-2017,84.27,99.7632295489523
402,11-08-2017,84.56,100.34413195680551
403,11-09-2017,84.09,99.4441816461684
404,11-10-2017,83.87,99.73837555000594
405,11-13-2017,83.93,100.07153928699178
406,11-14-2017,84.05,100.14297628976527
407,11-15-2017,82.98,98.72694824509222
408,11-16-2017,83.2,100.26512412629549
409,11-17-2017,82.4,99.03846153846155
410,11-20-2017,82.53,100.15776699029126
411,11-21-2017,83.72,101.44189991518235
412,11-22-2017,83.11,99.27138079311992
413,11-24-2017,83.26,100.1804836963061
414,11-27-2017,83.87,100.73264472736008
415,11-28-2017,84.88,101.20424466436151
416,11-29-2017,83.34,98.1856738925542
417,11-30-2017,84.17,100.99592032637388
418,12-01-2017,84.26,100.10692645835807
419,12-04-2017,81.08,96.225967244244
420,12-05-2017,81.59,100.62900838677851
421,12-06-2017,82.78,101.45851207255791
422,12-07-2017,82.49,99.64967383425947
423,12-08-2017,84.16,102.02448781670506
424,12-11-2017,85.23,101.27138783269962
425,12-12-2017,85.58,100.41065352575384
426,12-13-2017,85.35,99.73124561813508
427,12-14-2017,84.69,99.22671353251319
428,12-15-2017,86.85,102.55047821466525
429,12-18-2017,86.38,99.45883707541738
430,12-19-2017,85.83,99.36327853669832
431,12-20-2017,85.52,99.63882092508447
432,12-21-2017,85.5,99.97661365762394
433,12-22-2017,85.51,100.01169590643275
434,12-26-2017,85.4,99.87136007484506
435,12-27-2017,85.71,100.3629976580796
436,12-28-2017,85.72,100.01166725002916
437,12-29-2017,85.54,99.79001399906674
438,01-02-2018,85.95,100.47930792611643
439,01-03-2018,86.35,100.46538685282141
440,01-04-2018,87.11,100.88013896931093
441,01-05-2018,88.19,101.23981173229251
442,01-08-2018,88.28,100.10205238689194
443,01-09-2018,88.22,99.93203443588583
444,01-10-2018,87.82,99.54658807526637
445,01-11-2018,88.08,100.29606012297883
446,01-12-2018,89.6,101.72570390554041
447,01-16-2018,88.35,98.60491071428571
448,01-17-2018,90.14,102.02603282399548
449,01-18-2018,90.1,99.95562458398047
450,01-19-2018,90.0,99.88901220865706
451,01-22-2018,91.61,101.78888888888889
452,01-23-2018,91.9,100.31655932758434
453,01-24-2018,91.82,99.91294885745374
454,01-25-2018,92.33,100.55543454585059
455,01-26-2018,94.06,101.87371385248565
456,01-29-2018,93.92,99.8511588347863
457,01-30-2018,92.74,98.74361158432708
458,01-31-2018,95.01,102.44770325641579
459,02-01-2018,94.26,99.21060940953585
460,02-02-2018,91.78,97.36897941862932
461,02-05-2018,88.0,95.88145565482677
462,02-06-2018,91.33,103.7840909090909
463,02-07-2018,89.61,98.11671958830614
464,02-08-2018,85.01,94.86664434772905
465,02-09-2018,88.18,103.72897306199272
466,02-12-2018,89.13,101.07734180086186
467,02-13-2018,89.83,100.78536968473017
468,02-14-2018,90.81,101.09094957141266
469,02-15-2018,92.66,102.03722057042175
470,02-16-2018,92.0,99.28771854090222
471,02-20-2018,92.72,100.78260869565216
472,02-21-2018,91.49,98.67342536669543
473,02-22-2018,91.73,100.26232375122966
474,02-23-2018,94.06,102.54006322904175
475,02-26-2018,95.42,101.44588560493301
476,02-27-2018,94.2,98.72144204569273
477,02-28-2018,93.77,99.54352441613588
478,03-01-2018,92.85,99.01887597312573
479,03-02-2018,93.05,100.21540118470651
480,03-05-2018,93.64,100.63406770553468
481,03-06-2018,93.32,99.65826569841947
482,03-07-2018,93.86,100.57865409344193
483,03-08-2018,94.43,100.60728744939271
484,03-09-2018,96.54,102.23445938790638
485,03-12-2018,96.77,100.23824321524755
486,03-13-2018,94.41,97.5612276531983
487,03-14-2018,93.85,99.40684249549835
488,03-15-2018,94.18,100.3516249334044
489,03-16-2018,94.6,100.44595455510724
490,03-19-2018,92.89,98.19238900634251
491,03-20-2018,93.13,100.25837011519
492,03-21-2018,92.48,99.30205089659616
493,03-22-2018,89.79,97.09126297577855
494,03-23-2018,87.18,97.09321750751754
495,03-26-2018,93.78,107.57054370268409
496,03-27-2018,89.47,95.404137342717
497,03-28-2018,89.39,99.91058455348161
498,03-29-2018,91.27,102.10314352835887
499,04-02-2018,88.52,96.98696176180563
500,04-03-2018,89.71,101.3443289652056
501,04-04-2018,92.33,102.92052168097203
502,04-05-2018,92.38,100.05415357955161
503,04-06-2018,90.23,97.67265641913835
504,04-09-2018,90.77,100.59847057519671
505,04-10-2018,92.88,102.32455657155448
506,04-11-2018,91.86,98.90180878552972
507,04-12-2018,93.58,101.8724145438711
508,04-13-2018,93.08,99.46569779867494
509,04-16-2018,94.17,101.17103566824237
510,04-17-2018,96.07,102.01762769459488
511,04-18-2018,96.44,100.38513583845115
512,04-19-2018,96.11,99.65781833264205
513,04-20-2018,95.0,98.84507335344918
514,04-23-2018,95.35,100.36842105263158
515,04-24-2018,93.12,97.66124803356058
516,04-25-2018,92.31,99.13015463917526
517,04-26-2018,94.26,102.11244718882028
518,04-27-2018,95.82,101.6549968173138
519,04-30-2018,93.52,97.5996660404926
520,05-01-2018,95.0,101.58254918733962
521,05-02-2018,93.51,98.43157894736842
522,05-03-2018,94.07,100.59886643139771
523,05-04-2018,95.16,101.15871159774636
524,05-07-2018,96.22,101.11391340899539
525,05-08-2018,95.81,99.57389316150488
526,05-09-2018,96.94,101.17941759732804
527,05-10-2018,97.91,101.00061893955024
528,05-11-2018,97.7,99.78551731181699
529,05-14-2018,98.03,100.33776867963154
530,05-15-2018,97.32,99.27573191880036
531,05-16-2018,97.15,99.82531853678587
532,05-17-2018,96.18,99.00154400411735
533,05-18-2018,96.36,100.18714909544603
534,05-21-2018,97.6,101.2868410128684
535,05-22-2018,97.5,99.89754098360656
536,05-23-2018,98.66,101.1897435897436
537,05-24-2018,98.31,99.64524630042571
538,05-25-2018,98.36,100.05085952598922
539,05-29-2018,98.01,99.64416429442863
540,05-30-2018,98.95,100.95908580757064
541,05-31-2018,98.84,99.88883274381001
542,06-01-2018,100.79,101.97288547146906
543,06-04-2018,101.67,100.87310249032642
544,06-05-2018,102.19,100.5114586407003
545,06-06-2018,102.49,100.29357079949115
546,06-07-2018,100.88,98.42911503561324
547,06-08-2018,101.63,100.74345757335448
548,06-11-2018,101.05,99.42930237134705
549,06-12-2018,101.31,100.25729836714498
550,06-13-2018,100.85,99.54594808015003
551,06-14-2018,101.42,100.56519583539911
552,06-15-2018,100.13,98.72806152632616
553,06-18-2018,100.86,100.72905223209827
554,06-19-2018,100.86,100.0
555,06-20-2018,101.87,101.00138806266112
556,06-21-2018,101.14,99.28340041229016
557,06-22-2018,100.41,99.27822819853668
558,06-25-2018,98.39,97.98824818245195
559,06-26-2018,99.08,100.7012907815835
560,06-27-2018,97.54,98.44570044408559
561,06-28-2018,98.63,101.11749026040597
562,06-29-2018,98.61,99.97972219405861
563,07-02-2018,100.01,101.41973430686544
564,07-03-2018,99.05,99.04009599040096
565,07-05-2018,99.76,100.71680969207473
566,07-06-2018,101.16,101.40336808340015
567,07-09-2018,101.85,100.68208778173191
568,07-10-2018,102.12,100.26509572901325
569,07-11-2018,101.98,99.86290638464551
570,07-12-2018,104.19,102.16709158658558
571,07-13-2018,105.43,101.19013341011613
572,07-16-2018,104.91,99.50678175092477
573,07-17-2018,105.95,100.9913258983891
574,07-18-2018,105.12,99.21661160924965
575,07-19-2018,104.4,99.31506849315068
576,07-20-2018,106.27,101.79118773946358
577,07-23-2018,107.97,101.59969888021078
578,07-24-2018,107.66,99.71288320829859
579,07-25-2018,110.83,102.94445476500094
580,07-26-2018,109.62,98.9082378417396
581,07-27-2018,107.68,98.23024995438789
582,07-30-2018,105.37,97.85475482912332
583,07-31-2018,106.08,100.67381607668216
584,08-01-2018,106.28,100.18853695324283
585,08-02-2018,107.57,101.21377493413624
586,08-03-2018,108.04,100.43692479315796
587,08-06-2018,108.13,100.08330248056274
588,08-07-2018,108.88,100.69360954406731
589,08-08-2018,109.49,100.56024981631153
590,08-09-2018,109.67,100.16439857521236
591,08-10-2018,109.0,99.38907631986869
592,08-13-2018,108.21,99.27522935779815
593,08-14-2018,109.56,101.24757416135293
594,08-15-2018,107.66,98.26579043446513
595,08-16-2018,107.64,99.98142299832807
596,08-17-2018,107.58,99.94425863991081
597,08-20-2018,106.87,99.3400260271426
598,08-21-2018,105.98,99.16721250116964
599,08-22-2018,107.06,101.01906020003774
600,08-23-2018,107.56,100.46702783485897
601,08-24-2018,108.4,100.78095946448494
602,08-27-2018,109.6,101.10701107011069
603,08-28-2018,110.26,100.6021897810219
604,08-29-2018,112.02,101.5962270995828
605,08-30-2018,111.95,99.93751115872166
606,08-31-2018,112.33,100.33943724877177
607,09-04-2018,111.71,99.44805483842251
608,09-05-2018,108.49,97.11753647838152
609,09-06-2018,108.74,100.2304359848834
610,09-07-2018,108.21,99.51259885966526
611,09-10-2018,109.38,101.0812309398392
612,09-11-2018,111.24,101.70049369171694
613,09-12-2018,111.71,100.4225098885293
614,09-13-2018,112.91,101.07421000805658
615,09-14-2018,113.37,100.40740412718094
616,09-17-2018,112.14,98.91505689335803
617,09-18-2018,113.21,100.9541644373105
618,09-19-2018,111.7,98.66619556576275
619,09-20-2018,113.57,101.67412712623096
620,09-21-2018,114.26,100.60755481201022
621,09-24-2018,114.67,100.3588307369158
622,09-25-2018,114.45,99.8081451120607
623,09-26-2018,113.98,99.58934032328528
624,09-27-2018,114.41,100.37725916827513
625,09-28-2018,114.37,99.96503802115201
626,10-01-2018,115.61,101.08420040220336
627,10-02-2018,115.15,99.60211054407058
628,10-03-2018,115.17,100.0173686495875
629,10-04-2018,112.79,97.93348962403404
630,10-05-2018,112.13,99.41484174128912
631,10-08-2018,110.85,98.85846784981717
632,10-09-2018,112.26,101.27198917456022
633,10-10-2018,106.16,94.56618564047746
634,10-11-2018,105.91,99.76450640542576
635,10-12-2018,109.57,103.45576432820319
636,10-15-2018,107.6,98.2020626083782
637,10-16-2018,111.0,103.15985130111525
638,10-17-2018,110.71,99.73873873873873
639,10-18-2018,108.5,98.00379369523982
640,10-19-2018,108.66,100.14746543778801
641,10-22-2018,109.63,100.89269280323947
642,10-23-2018,108.1,98.60439660676822
643,10-24-2018,102.32,94.65309898242367
644,10-25-2018,108.3,105.84440969507428
645,10-26-2018,106.96,98.76269621421976
646,10-29-2018,103.85,97.09237097980554
647,10-30-2018,103.73,99.88444872412133
648,10-31-2018,106.81,102.96924708377517
649,11-01-2018,105.92,99.16674468682707
650,11-02-2018,106.16,100.22658610271901
651,11-05-2018,107.51,101.27166541070083
652,11-06-2018,107.72,100.1953306669147
653,11-07-2018,111.96,103.93613070924619
654,11-08-2018,111.75,99.81243301178992
655,11-09-2018,109.57,98.04921700223713
656,11-12-2018,106.87,97.53582184904627
657,11-13-2018,106.94,100.06550014035744
658,11-14-2018,104.97,98.15784552085282
659,11-15-2018,107.28,102.20062875107175
660,11-16-2018,108.29,100.94146159582402
661,11-19-2018,104.62,96.61095207313694
662,11-20-2018,101.71,97.21850506595297
663,11-21-2018,103.11,101.3764624913971
664,11-23-2018,103.07,99.96120647851808
665,11-26-2018,106.47,103.29872901911324
666,11-27-2018,107.14,100.62928524466986
667,11-28-2018,111.12,103.71476572708606
668,11-29-2018,110.19,99.16306695464363
669,11-30-2018,110.89,100.63526635810874
670,12-03-2018,112.09,101.08215348543601
671,12-04-2018,108.52,96.81505932732625
672,12-06-2018,109.19,100.61739771470697
673,12-07-2018,104.82,95.99780199651983
674,12-10-2018,107.59,102.6426254531578
675,12-11-2018,108.59,100.92945441026117
676,12-12-2018,109.08,100.451238603923
677,12-13-2018,109.45,100.33920058672534
678,12-14-2018,106.03,96.8752855185016
679,12-17-2018,102.89,97.03857398849382
680,12-18-2018,103.97,101.0496646904461
681,12-19-2018,103.69,99.73069154563817
682,12-20-2018,101.51,97.89757932298198
683,12-21-2018,98.23,96.7687912520934
684,12-24-2018,94.13,95.826122365876
685,12-26-2018,100.56,106.83097843408054
686,12-27-2018,101.18,100.61654733492442
687,12-28-2018,100.39,99.21921328325756
688,12-31-2018,101.57,101.1754158780755
689,01-02-2019,101.12,99.55695579403368
690,01-03-2019,97.4,96.32120253164557
691,01-04-2019,101.93,104.65092402464067
692,01-07-2019,102.06,100.1275385068184
693,01-08-2019,102.8,100.72506368802665
694,01-09-2019,104.27,101.42996108949416
695,01-10-2019,103.6,99.3574374220773
696,01-11-2019,102.8,99.22779922779922
697,01-14-2019,102.05,99.2704280155642
698,01-15-2019,105.01,102.90053895149438
699,01-16-2019,105.38,100.35234739548613
700,01-17-2019,106.12,100.70222053520592
701,01-18-2019,107.71,101.49830380701093
702,01-22-2019,105.68,98.11530962770402
703,01-23-2019,106.71,100.97464042392126
704,01-24-2019,106.2,99.522069159404
705,01-25-2019,107.17,100.91337099811678
706,01-28-2019,105.08,98.04982737706447
707,01-29-2019,102.94,97.96345641416065
708,01-30-2019,106.38,103.34175247717117
709,01-31-2019,104.43,98.1669486745629
710,02-01-2019,102.78,98.41999425452455
711,02-04-2019,105.74,102.87993773107608
712,02-05-2019,107.22,101.3996595422735
713,02-06-2019,106.03,98.890132437978
714,02-07-2019,105.27,99.28322172969914
715,02-08-2019,105.67,100.37997530160541
716,02-11-2019,105.25,99.6025361975963
717,02-12-2019,106.89,101.5581947743468
718,02-13-2019,106.81,99.92515670315278
719,02-14-2019,106.9,100.08426177324222
720,02-15-2019,108.22,101.23479887745557
721,02-19-2019,108.17,99.95379781925708
